location,reference_date,horizon,target_end_date,target,value
48,2023-05-27,2,2023-06-10,wk inc flu hosp,76
48,2023-05-27,3,2023-06-17,wk inc flu hosp,99
49,2022-10-22,0,2022-10-22,wk inc flu hosp,8
49,2022-10-22,1,2022-10-29,wk inc flu hosp,11
49,2022-10-22,2,2022-11-05,wk inc flu hosp,5
49,2022-10-22,3,2022-11-12,wk inc flu hosp,14
49,2022-10-29,0,2022-10-29,wk inc flu hosp,11
49,2022-10-29,1,2022-11-05,wk inc flu hosp,5
49,2022-10-29,2,2022-11-12,wk inc flu hosp,14
49,2022-10-29,3,2022-11-19,wk inc flu hosp,8
49,2022-11-05,0,2022-11-05,wk inc flu hosp,5
49,2022-11-05,1,2022-11-12,wk inc flu hosp,14
49,2022-11-05,2,2022-11-19,wk inc flu hosp,8
49,2022-11-05,3,2022-11-26,wk inc flu hosp,29
49,2022-11-12,0,2022-11-12,wk inc flu hosp,14
49,2022-11-12,1,2022-11-19,wk inc flu hosp,8
49,2022-11-12,2,2022-11-26,wk inc flu hosp,29
49,2022-11-12,3,2022-12-03,wk inc flu hosp,36
49,2022-11-19,0,2022-11-19,wk inc flu hosp,8
49,2022-11-19,1,2022-11-26,wk inc flu hosp,29
49,2022-11-19,2,2022-12-03,wk inc flu hosp,36
49,2022-11-19,3,2022-12-10,wk inc flu hosp,64
49,2022-11-26,0,2022-11-26,wk inc flu hosp,29
49,2022-11-26,1,2022-12-03,wk inc flu hosp,36
49,2022-11-26,2,2022-12-10,wk inc flu hosp,64
49,2022-11-26,3,2022-12-17,wk inc flu hosp,41
49,2022-12-03,0,2022-12-03,wk inc flu hosp,36
49,2022-12-03,1,2022-12-10,wk inc flu hosp,64
49,2022-12-03,2,2022-12-17,wk inc flu hosp,41
49,2022-12-03,3,2022-12-24,wk inc flu hosp,62
49,2022-12-10,0,2022-12-10,wk inc flu hosp,64
49,2022-12-10,1,2022-12-17,wk inc flu hosp,41
49,2022-12-10,2,2022-12-24,wk inc flu hosp,62
49,2022-12-10,3,2022-12-31,wk inc flu hosp,90
49,2022-12-17,0,2022-12-17,wk inc flu hosp,41
49,2022-12-17,1,2022-12-24,wk inc flu hosp,62
49,2022-12-17,2,2022-12-31,wk inc flu hosp,90
49,2022-12-17,3,2023-01-07,wk inc flu hosp,54
49,2022-12-24,0,2022-12-24,wk inc flu hosp,62
49,2022-12-24,1,2022-12-31,wk inc flu hosp,90
49,2022-12-24,2,2023-01-07,wk inc flu hosp,54
49,2022-12-24,3,2023-01-14,wk inc flu hosp,27
49,2022-12-31,0,2022-12-31,wk inc flu hosp,90
49,2022-12-31,1,2023-01-07,wk inc flu hosp,54
49,2022-12-31,2,2023-01-14,wk inc flu hosp,27
49,2022-12-31,3,2023-01-21,wk inc flu hosp,17
49,2023-01-07,0,2023-01-07,wk inc flu hosp,54
49,2023-01-07,1,2023-01-14,wk inc flu hosp,27
49,2023-01-07,2,2023-01-21,wk inc flu hosp,17
49,2023-01-07,3,2023-01-28,wk inc flu hosp,5
49,2023-01-14,0,2023-01-14,wk inc flu hosp,27
49,2023-01-14,1,2023-01-21,wk inc flu hosp,17
49,2023-01-14,2,2023-01-28,wk inc flu hosp,5
49,2023-01-14,3,2023-02-04,wk inc flu hosp,8
49,2023-01-21,0,2023-01-21,wk inc flu hosp,17
49,2023-01-21,1,2023-01-28,wk inc flu hosp,5
49,2023-01-21,2,2023-02-04,wk inc flu hosp,8
49,2023-01-21,3,2023-02-11,wk inc flu hosp,6
49,2023-01-28,0,2023-01-28,wk inc flu hosp,5
49,2023-01-28,1,2023-02-04,wk inc flu hosp,8
49,2023-01-28,2,2023-02-11,wk inc flu hosp,6
49,2023-01-28,3,2023-02-18,wk inc flu hosp,4
49,2023-02-04,0,2023-02-04,wk inc flu hosp,8
49,2023-02-04,1,2023-02-11,wk inc flu hosp,6
49,2023-02-04,2,2023-02-18,wk inc flu hosp,4
49,2023-02-04,3,2023-02-25,wk inc flu hosp,5
49,2023-02-11,0,2023-02-11,wk inc flu hosp,6
49,2023-02-11,1,2023-02-18,wk inc flu hosp,4
49,2023-02-11,2,2023-02-25,wk inc flu hosp,5
49,2023-02-11,3,2023-03-04,wk inc flu hosp,1
49,2023-02-18,0,2023-02-18,wk inc flu hosp,4
49,2023-02-18,1,2023-02-25,wk inc flu hosp,5
49,2023-02-18,2,2023-03-04,wk inc flu hosp,1
49,2023-02-18,3,2023-03-11,wk inc flu hosp,7
49,2023-02-25,0,2023-02-25,wk inc flu hosp,5
49,2023-02-25,1,2023-03-04,wk inc flu hosp,1
49,2023-02-25,2,2023-03-11,wk inc flu hosp,7
49,2023-02-25,3,2023-03-18,wk inc flu hosp,4
49,2023-03-04,0,2023-03-04,wk inc flu hosp,1
49,2023-03-04,1,2023-03-11,wk inc flu hosp,7
49,2023-03-04,2,2023-03-18,wk inc flu hosp,4
49,2023-03-04,3,2023-03-25,wk inc flu hosp,2
49,2023-03-11,0,2023-03-11,wk inc flu hosp,7
49,2023-03-11,1,2023-03-18,wk inc flu hosp,4
49,2023-03-11,2,2023-03-25,wk inc flu hosp,2
49,2023-03-11,3,2023-04-01,wk inc flu hosp,4
49,2023-03-18,0,2023-03-18,wk inc flu hosp,4
49,2023-03-18,1,2023-03-25,wk inc flu hosp,2
49,2023-03-18,2,2023-04-01,wk inc flu hosp,4
49,2023-03-18,3,2023-04-08,wk inc flu hosp,5
49,2023-03-25,0,2023-03-25,wk inc flu hosp,2
49,2023-03-25,1,2023-04-01,wk inc flu hosp,4
49,2023-03-25,2,2023-04-08,wk inc flu hosp,5
49,2023-03-25,3,2023-04-15,wk inc flu hosp,4
49,2023-04-01,0,2023-04-01,wk inc flu hosp,4
49,2023-04-01,1,2023-04-08,wk inc flu hosp,5
49,2023-04-01,2,2023-04-15,wk inc flu hosp,4
49,2023-04-01,3,2023-04-22,wk inc flu hosp,5
49,2023-04-08,0,2023-04-08,wk inc flu hosp,5
49,2023-04-08,1,2023-04-15,wk inc flu hosp,4
49,2023-04-08,2,2023-04-22,wk inc flu hosp,5
49,2023-04-08,3,2023-04-29,wk inc flu hosp,1
49,2023-04-15,0,2023-04-15,wk inc flu hosp,4
49,2023-04-15,1,2023-04-22,wk inc flu hosp,5
49,2023-04-15,2,2023-04-29,wk inc flu hosp,1
49,2023-04-15,3,2023-05-06,wk inc flu hosp,5
49,2023-04-22,0,2023-04-22,wk inc flu hosp,5
49,2023-04-22,1,2023-04-29,wk inc flu hosp,1
49,2023-04-22,2,2023-05-06,wk inc flu hosp,5
49,2023-04-22,3,2023-05-13,wk inc flu hosp,7
49,2023-04-29,0,2023-04-29,wk inc flu hosp,1
49,2023-04-29,1,2023-05-06,wk inc flu hosp,5
49,2023-04-29,2,2023-05-13,wk inc flu hosp,7
49,2023-04-29,3,2023-05-20,wk inc flu hosp,1
49,2023-05-06,0,2023-05-06,wk inc flu hosp,5
49,2023-05-06,1,2023-05-13,wk inc flu hosp,7
49,2023-05-06,2,2023-05-20,wk inc flu hosp,1
49,2023-05-06,3,2023-05-27,wk inc flu hosp,6
49,2023-05-13,0,2023-05-13,wk inc flu hosp,7
49,2023-05-13,1,2023-05-20,wk inc flu hosp,1
49,2023-05-13,2,2023-05-27,wk inc flu hosp,6
49,2023-05-13,3,2023-06-03,wk inc flu hosp,0
49,2023-05-20,0,2023-05-20,wk inc flu hosp,1
49,2023-05-20,1,2023-05-27,wk inc flu hosp,6
49,2023-05-20,2,2023-06-03,wk inc flu hosp,0
49,2023-05-20,3,2023-06-10,wk inc flu hosp,1
49,2023-05-27,0,2023-05-27,wk inc flu hosp,6
49,2023-05-27,1,2023-06-03,wk inc flu hosp,0
49,2023-05-27,2,2023-06-10,wk inc flu hosp,1
49,2023-05-27,3,2023-06-17,wk inc flu hosp,5
50,2022-10-22,0,2022-10-22,wk inc flu hosp,0
50,2022-10-22,1,2022-10-29,wk inc flu hosp,1
50,2022-10-22,2,2022-11-05,wk inc flu hosp,1
50,2022-10-22,3,2022-11-12,wk inc flu hosp,0
50,2022-10-29,0,2022-10-29,wk inc flu hosp,1
50,2022-10-29,1,2022-11-05,wk inc flu hosp,1
50,2022-10-29,2,2022-11-12,wk inc flu hosp,0
50,2022-10-29,3,2022-11-19,wk inc flu hosp,2
50,2022-11-05,0,2022-11-05,wk inc flu hosp,1
50,2022-11-05,1,2022-11-12,wk inc flu hosp,0
50,2022-11-05,2,2022-11-19,wk inc flu hosp,2
50,2022-11-05,3,2022-11-26,wk inc flu hosp,15
50,2022-11-12,0,2022-11-12,wk inc flu hosp,0
50,2022-11-12,1,2022-11-19,wk inc flu hosp,2
50,2022-11-12,2,2022-11-26,wk inc flu hosp,15
50,2022-11-12,3,2022-12-03,wk inc flu hosp,34
50,2022-11-19,0,2022-11-19,wk inc flu hosp,2
50,2022-11-19,1,2022-11-26,wk inc flu hosp,15
50,2022-11-19,2,2022-12-03,wk inc flu hosp,34
50,2022-11-19,3,2022-12-10,wk inc flu hosp,45
50,2022-11-26,0,2022-11-26,wk inc flu hosp,15
50,2022-11-26,1,2022-12-03,wk inc flu hosp,34
50,2022-11-26,2,2022-12-10,wk inc flu hosp,45
50,2022-11-26,3,2022-12-17,wk inc flu hosp,66
50,2022-12-03,0,2022-12-03,wk inc flu hosp,34
50,2022-12-03,1,2022-12-10,wk inc flu hosp,45
50,2022-12-03,2,2022-12-17,wk inc flu hosp,66
50,2022-12-03,3,2022-12-24,wk inc flu hosp,66
50,2022-12-10,0,2022-12-10,wk inc flu hosp,45
50,2022-12-10,1,2022-12-17,wk inc flu hosp,66
50,2022-12-10,2,2022-12-24,wk inc flu hosp,66
50,2022-12-10,3,2022-12-31,wk inc flu hosp,76
50,2022-12-17,0,2022-12-17,wk inc flu hosp,66
50,2022-12-17,1,2022-12-24,wk inc flu hosp,66
50,2022-12-17,2,2022-12-31,wk inc flu hosp,76
50,2022-12-17,3,2023-01-07,wk inc flu hosp,41
50,2022-12-24,0,2022-12-24,wk inc flu hosp,66
50,2022-12-24,1,2022-12-31,wk inc flu hosp,76
50,2022-12-24,2,2023-01-07,wk inc flu hosp,41
50,2022-12-24,3,2023-01-14,wk inc flu hosp,10
50,2022-12-31,0,2022-12-31,wk inc flu hosp,76
50,2022-12-31,1,2023-01-07,wk inc flu hosp,41
50,2022-12-31,2,2023-01-14,wk inc flu hosp,10
50,2022-12-31,3,2023-01-21,wk inc flu hosp,11
50,2023-01-07,0,2023-01-07,wk inc flu hosp,41
50,2023-01-07,1,2023-01-14,wk inc flu hosp,10
50,2023-01-07,2,2023-01-21,wk inc flu hosp,11
50,2023-01-07,3,2023-01-28,wk inc flu hosp,6
50,2023-01-14,0,2023-01-14,wk inc flu hosp,10
50,2023-01-14,1,2023-01-21,wk inc flu hosp,11
50,2023-01-14,2,2023-01-28,wk inc flu hosp,6
50,2023-01-14,3,2023-02-04,wk inc flu hosp,1
50,2023-01-21,0,2023-01-21,wk inc flu hosp,11
50,2023-01-21,1,2023-01-28,wk inc flu hosp,6
50,2023-01-21,2,2023-02-04,wk inc flu hosp,1
50,2023-01-21,3,2023-02-11,wk inc flu hosp,0
50,2023-01-28,0,2023-01-28,wk inc flu hosp,6
50,2023-01-28,1,2023-02-04,wk inc flu hosp,1
50,2023-01-28,2,2023-02-11,wk inc flu hosp,0
50,2023-01-28,3,2023-02-18,wk inc flu hosp,2
50,2023-02-04,0,2023-02-04,wk inc flu hosp,1
50,2023-02-04,1,2023-02-11,wk inc flu hosp,0
50,2023-02-04,2,2023-02-18,wk inc flu hosp,2
50,2023-02-04,3,2023-02-25,wk inc flu hosp,2
50,2023-02-11,0,2023-02-11,wk inc flu hosp,0
50,2023-02-11,1,2023-02-18,wk inc flu hosp,2
50,2023-02-11,2,2023-02-25,wk inc flu hosp,2
50,2023-02-11,3,2023-03-04,wk inc flu hosp,1
50,2023-02-18,0,2023-02-18,wk inc flu hosp,2
50,2023-02-18,1,2023-02-25,wk inc flu hosp,2
50,2023-02-18,2,2023-03-04,wk inc flu hosp,1
50,2023-02-18,3,2023-03-11,wk inc flu hosp,5
50,2023-02-25,0,2023-02-25,wk inc flu hosp,2
50,2023-02-25,1,2023-03-04,wk inc flu hosp,1
50,2023-02-25,2,2023-03-11,wk inc flu hosp,5
50,2023-02-25,3,2023-03-18,wk inc flu hosp,3
50,2023-03-04,0,2023-03-04,wk inc flu hosp,1
50,2023-03-04,1,2023-03-11,wk inc flu hosp,5
50,2023-03-04,2,2023-03-18,wk inc flu hosp,3
50,2023-03-04,3,2023-03-25,wk inc flu hosp,3
50,2023-03-11,0,2023-03-11,wk inc flu hosp,5
50,2023-03-11,1,2023-03-18,wk inc flu hosp,3
50,2023-03-11,2,2023-03-25,wk inc flu hosp,3
50,2023-03-11,3,2023-04-01,wk inc flu hosp,0
50,2023-03-18,0,2023-03-18,wk inc flu hosp,3
50,2023-03-18,1,2023-03-25,wk inc flu hosp,3
50,2023-03-18,2,2023-04-01,wk inc flu hosp,0
50,2023-03-18,3,2023-04-08,wk inc flu hosp,0
50,2023-03-25,0,2023-03-25,wk inc flu hosp,3
50,2023-03-25,1,2023-04-01,wk inc flu hosp,0
50,2023-03-25,2,2023-04-08,wk inc flu hosp,0
50,2023-03-25,3,2023-04-15,wk inc flu hosp,1
50,2023-04-01,0,2023-04-01,wk inc flu hosp,0
50,2023-04-01,1,2023-04-08,wk inc flu hosp,0
50,2023-04-01,2,2023-04-15,wk inc flu hosp,1
50,2023-04-01,3,2023-04-22,wk inc flu hosp,0
50,2023-04-08,0,2023-04-08,wk inc flu hosp,0
50,2023-04-08,1,2023-04-15,wk inc flu hosp,1
50,2023-04-08,2,2023-04-22,wk inc flu hosp,0
50,2023-04-08,3,2023-04-29,wk inc flu hosp,2
50,2023-04-15,0,2023-04-15,wk inc flu hosp,1
50,2023-04-15,1,2023-04-22,wk inc flu hosp,0
50,2023-04-15,2,2023-04-29,wk inc flu hosp,2
50,2023-04-15,3,2023-05-06,wk inc flu hosp,0
50,2023-04-22,0,2023-04-22,wk inc flu hosp,0
50,2023-04-22,1,2023-04-29,wk inc flu hosp,2
50,2023-04-22,2,2023-05-06,wk inc flu hosp,0
50,2023-04-22,3,2023-05-13,wk inc flu hosp,0
50,2023-04-29,0,2023-04-29,wk inc flu hosp,2
50,2023-04-29,1,2023-05-06,wk inc flu hosp,0
50,2023-04-29,2,2023-05-13,wk inc flu hosp,0
50,2023-04-29,3,2023-05-20,wk inc flu hosp,2
50,2023-05-06,0,2023-05-06,wk inc flu hosp,0
50,2023-05-06,1,2023-05-13,wk inc flu hosp,0
50,2023-05-06,2,2023-05-20,wk inc flu hosp,2
50,2023-05-06,3,2023-05-27,wk inc flu hosp,0
50,2023-05-13,0,2023-05-13,wk inc flu hosp,0
50,2023-05-13,1,2023-05-20,wk inc flu hosp,2
50,2023-05-13,2,2023-05-27,wk inc flu hosp,0
50,2023-05-13,3,2023-06-03,wk inc flu hosp,0
50,2023-05-20,0,2023-05-20,wk inc flu hosp,2
50,2023-05-20,1,2023-05-27,wk inc flu hosp,0
50,2023-05-20,2,2023-06-03,wk inc flu hosp,0
50,2023-05-20,3,2023-06-10,wk inc flu hosp,0
50,2023-05-27,0,2023-05-27,wk inc flu hosp,0
50,2023-05-27,1,2023-06-03,wk inc flu hosp,0
50,2023-05-27,2,2023-06-10,wk inc flu hosp,0
50,2023-05-27,3,2023-06-17,wk inc flu hosp,0
51,2022-10-22,0,2022-10-22,wk inc flu hosp,89
51,2022-10-22,1,2022-10-29,wk inc flu hosp,186
51,2022-10-22,2,2022-11-05,wk inc flu hosp,315
51,2022-10-22,3,2022-11-12,wk inc flu hosp,339
51,2022-10-29,0,2022-10-29,wk inc flu hosp,186
51,2022-10-29,1,2022-11-05,wk inc flu hosp,315
51,2022-10-29,2,2022-11-12,wk inc flu hosp,339
51,2022-10-29,3,2022-11-19,wk inc flu hosp,273
51,2022-11-05,0,2022-11-05,wk inc flu hosp,315
51,2022-11-05,1,2022-11-12,wk inc flu hosp,339
51,2022-11-05,2,2022-11-19,wk inc flu hosp,273
51,2022-11-05,3,2022-11-26,wk inc flu hosp,440
51,2022-11-12,0,2022-11-12,wk inc flu hosp,339
51,2022-11-12,1,2022-11-19,wk inc flu hosp,273
51,2022-11-12,2,2022-11-26,wk inc flu hosp,440
51,2022-11-12,3,2022-12-03,wk inc flu hosp,469
51,2022-11-19,0,2022-11-19,wk inc flu hosp,273
51,2022-11-19,1,2022-11-26,wk inc flu hosp,440
51,2022-11-19,2,2022-12-03,wk inc flu hosp,469
51,2022-11-19,3,2022-12-10,wk inc flu hosp,338
51,2022-11-26,0,2022-11-26,wk inc flu hosp,440
51,2022-11-26,1,2022-12-03,wk inc flu hosp,469
51,2022-11-26,2,2022-12-10,wk inc flu hosp,338
51,2022-11-26,3,2022-12-17,wk inc flu hosp,285
51,2022-12-03,0,2022-12-03,wk inc flu hosp,469
51,2022-12-03,1,2022-12-10,wk inc flu hosp,338
51,2022-12-03,2,2022-12-17,wk inc flu hosp,285
51,2022-12-03,3,2022-12-24,wk inc flu hosp,274
51,2022-12-10,0,2022-12-10,wk inc flu hosp,338
51,2022-12-10,1,2022-12-17,wk inc flu hosp,285
51,2022-12-10,2,2022-12-24,wk inc flu hosp,274
51,2022-12-10,3,2022-12-31,wk inc flu hosp,280
51,2022-12-17,0,2022-12-17,wk inc flu hosp,285
51,2022-12-17,1,2022-12-24,wk inc flu hosp,274
51,2022-12-17,2,2022-12-31,wk inc flu hosp,280
51,2022-12-17,3,2023-01-07,wk inc flu hosp,211
51,2022-12-24,0,2022-12-24,wk inc flu hosp,274
51,2022-12-24,1,2022-12-31,wk inc flu hosp,280
51,2022-12-24,2,2023-01-07,wk inc flu hosp,211
51,2022-12-24,3,2023-01-14,wk inc flu hosp,112
51,2022-12-31,0,2022-12-31,wk inc flu hosp,280
51,2022-12-31,1,2023-01-07,wk inc flu hosp,211
51,2022-12-31,2,2023-01-14,wk inc flu hosp,112
51,2022-12-31,3,2023-01-21,wk inc flu hosp,72
51,2023-01-07,0,2023-01-07,wk inc flu hosp,211
51,2023-01-07,1,2023-01-14,wk inc flu hosp,112
51,2023-01-07,2,2023-01-21,wk inc flu hosp,72
51,2023-01-07,3,2023-01-28,wk inc flu hosp,57
51,2023-01-14,0,2023-01-14,wk inc flu hosp,112
51,2023-01-14,1,2023-01-21,wk inc flu hosp,72
51,2023-01-14,2,2023-01-28,wk inc flu hosp,57
51,2023-01-14,3,2023-02-04,wk inc flu hosp,64
51,2023-01-21,0,2023-01-21,wk inc flu hosp,72
51,2023-01-21,1,2023-01-28,wk inc flu hosp,57
51,2023-01-21,2,2023-02-04,wk inc flu hosp,64
51,2023-01-21,3,2023-02-11,wk inc flu hosp,63
51,2023-01-28,0,2023-01-28,wk inc flu hosp,57
51,2023-01-28,1,2023-02-04,wk inc flu hosp,64
51,2023-01-28,2,2023-02-11,wk inc flu hosp,63
51,2023-01-28,3,2023-02-18,wk inc flu hosp,54
51,2023-02-04,0,2023-02-04,wk inc flu hosp,64
51,2023-02-04,1,2023-02-11,wk inc flu hosp,63
51,2023-02-04,2,2023-02-18,wk inc flu hosp,54
51,2023-02-04,3,2023-02-25,wk inc flu hosp,62
51,2023-02-11,0,2023-02-11,wk inc flu hosp,63
51,2023-02-11,1,2023-02-18,wk inc flu hosp,54
51,2023-02-11,2,2023-02-25,wk inc flu hosp,62
51,2023-02-11,3,2023-03-04,wk inc flu hosp,56
51,2023-02-18,0,2023-02-18,wk inc flu hosp,54
51,2023-02-18,1,2023-02-25,wk inc flu hosp,62
51,2023-02-18,2,2023-03-04,wk inc flu hosp,56
51,2023-02-18,3,2023-03-11,wk inc flu hosp,45
51,2023-02-25,0,2023-02-25,wk inc flu hosp,62
51,2023-02-25,1,2023-03-04,wk inc flu hosp,56
51,2023-02-25,2,2023-03-11,wk inc flu hosp,45
51,2023-02-25,3,2023-03-18,wk inc flu hosp,59
51,2023-03-04,0,2023-03-04,wk inc flu hosp,56
51,2023-03-04,1,2023-03-11,wk inc flu hosp,45
51,2023-03-04,2,2023-03-18,wk inc flu hosp,59
51,2023-03-04,3,2023-03-25,wk inc flu hosp,51
51,2023-03-11,0,2023-03-11,wk inc flu hosp,45
51,2023-03-11,1,2023-03-18,wk inc flu hosp,59
51,2023-03-11,2,2023-03-25,wk inc flu hosp,51
51,2023-03-11,3,2023-04-01,wk inc flu hosp,46
51,2023-03-18,0,2023-03-18,wk inc flu hosp,59
51,2023-03-18,1,2023-03-25,wk inc flu hosp,51
51,2023-03-18,2,2023-04-01,wk inc flu hosp,46
51,2023-03-18,3,2023-04-08,wk inc flu hosp,55
51,2023-03-25,0,2023-03-25,wk inc flu hosp,51
51,2023-03-25,1,2023-04-01,wk inc flu hosp,46
51,2023-03-25,2,2023-04-08,wk inc flu hosp,55
51,2023-03-25,3,2023-04-15,wk inc flu hosp,29
51,2023-04-01,0,2023-04-01,wk inc flu hosp,46
51,2023-04-01,1,2023-04-08,wk inc flu hosp,55
51,2023-04-01,2,2023-04-15,wk inc flu hosp,29
51,2023-04-01,3,2023-04-22,wk inc flu hosp,47
51,2023-04-08,0,2023-04-08,wk inc flu hosp,55
51,2023-04-08,1,2023-04-15,wk inc flu hosp,29
51,2023-04-08,2,2023-04-22,wk inc flu hosp,47
51,2023-04-08,3,2023-04-29,wk inc flu hosp,39
51,2023-04-15,0,2023-04-15,wk inc flu hosp,29
51,2023-04-15,1,2023-04-22,wk inc flu hosp,47
51,2023-04-15,2,2023-04-29,wk inc flu hosp,39
51,2023-04-15,3,2023-05-06,wk inc flu hosp,47
51,2023-04-22,0,2023-04-22,wk inc flu hosp,47
51,2023-04-22,1,2023-04-29,wk inc flu hosp,39
51,2023-04-22,2,2023-05-06,wk inc flu hosp,47
51,2023-04-22,3,2023-05-13,wk inc flu hosp,39
51,2023-04-29,0,2023-04-29,wk inc flu hosp,39
51,2023-04-29,1,2023-05-06,wk inc flu hosp,47
51,2023-04-29,2,2023-05-13,wk inc flu hosp,39
51,2023-04-29,3,2023-05-20,wk inc flu hosp,42
51,2023-05-06,0,2023-05-06,wk inc flu hosp,47
51,2023-05-06,1,2023-05-13,wk inc flu hosp,39
51,2023-05-06,2,2023-05-20,wk inc flu hosp,42
51,2023-05-06,3,2023-05-27,wk inc flu hosp,46
51,2023-05-13,0,2023-05-13,wk inc flu hosp,39
51,2023-05-13,1,2023-05-20,wk inc flu hosp,42
51,2023-05-13,2,2023-05-27,wk inc flu hosp,46
51,2023-05-13,3,2023-06-03,wk inc flu hosp,34
51,2023-05-20,0,2023-05-20,wk inc flu hosp,42
51,2023-05-20,1,2023-05-27,wk inc flu hosp,46
51,2023-05-20,2,2023-06-03,wk inc flu hosp,34
51,2023-05-20,3,2023-06-10,wk inc flu hosp,26
51,2023-05-27,0,2023-05-27,wk inc flu hosp,46
51,2023-05-27,1,2023-06-03,wk inc flu hosp,34
51,2023-05-27,2,2023-06-10,wk inc flu hosp,26
51,2023-05-27,3,2023-06-17,wk inc flu hosp,25
53,2022-10-22,0,2022-10-22,wk inc flu hosp,20
53,2022-10-22,1,2022-10-29,wk inc flu hosp,35
53,2022-10-22,2,2022-11-05,wk inc flu hosp,42
53,2022-10-22,3,2022-11-12,wk inc flu hosp,105
53,2022-10-29,0,2022-10-29,wk inc flu hosp,35
53,2022-10-29,1,2022-11-05,wk inc flu hosp,42
53,2022-10-29,2,2022-11-12,wk inc flu hosp,105
53,2022-10-29,3,2022-11-19,wk inc flu hosp,270
53,2022-11-05,0,2022-11-05,wk inc flu hosp,42
53,2022-11-05,1,2022-11-12,wk inc flu hosp,105
53,2022-11-05,2,2022-11-19,wk inc flu hosp,270
53,2022-11-05,3,2022-11-26,wk inc flu hosp,605
53,2022-11-12,0,2022-11-12,wk inc flu hosp,105
53,2022-11-12,1,2022-11-19,wk inc flu hosp,270
53,2022-11-12,2,2022-11-26,wk inc flu hosp,605
53,2022-11-12,3,2022-12-03,wk inc flu hosp,716
53,2022-11-19,0,2022-11-19,wk inc flu hosp,270
53,2022-11-19,1,2022-11-26,wk inc flu hosp,605
53,2022-11-19,2,2022-12-03,wk inc flu hosp,716
53,2022-11-19,3,2022-12-10,wk inc flu hosp,707
53,2022-11-26,0,2022-11-26,wk inc flu hosp,605
53,2022-11-26,1,2022-12-03,wk inc flu hosp,716
53,2022-11-26,2,2022-12-10,wk inc flu hosp,707
53,2022-11-26,3,2022-12-17,wk inc flu hosp,713
53,2022-12-03,0,2022-12-03,wk inc flu hosp,716
53,2022-12-03,1,2022-12-10,wk inc flu hosp,707
53,2022-12-03,2,2022-12-17,wk inc flu hosp,713
53,2022-12-03,3,2022-12-24,wk inc flu hosp,387
53,2022-12-10,0,2022-12-10,wk inc flu hosp,707
53,2022-12-10,1,2022-12-17,wk inc flu hosp,713
53,2022-12-10,2,2022-12-24,wk inc flu hosp,387
53,2022-12-10,3,2022-12-31,wk inc flu hosp,380
53,2022-12-17,0,2022-12-17,wk inc flu hosp,713
53,2022-12-17,1,2022-12-24,wk inc flu hosp,387
53,2022-12-17,2,2022-12-31,wk inc flu hosp,380
53,2022-12-17,3,2023-01-07,wk inc flu hosp,208
53,2022-12-24,0,2022-12-24,wk inc flu hosp,387
53,2022-12-24,1,2022-12-31,wk inc flu hosp,380
53,2022-12-24,2,2023-01-07,wk inc flu hosp,208
53,2022-12-24,3,2023-01-14,wk inc flu hosp,133
53,2022-12-31,0,2022-12-31,wk inc flu hosp,380
53,2022-12-31,1,2023-01-07,wk inc flu hosp,208
53,2022-12-31,2,2023-01-14,wk inc flu hosp,133
53,2022-12-31,3,2023-01-21,wk inc flu hosp,80
53,2023-01-07,0,2023-01-07,wk inc flu hosp,208
53,2023-01-07,1,2023-01-14,wk inc flu hosp,133
53,2023-01-07,2,2023-01-21,wk inc flu hosp,80
53,2023-01-07,3,2023-01-28,wk inc flu hosp,56
53,2023-01-14,0,2023-01-14,wk inc flu hosp,133
53,2023-01-14,1,2023-01-21,wk inc flu hosp,80
53,2023-01-14,2,2023-01-28,wk inc flu hosp,56
53,2023-01-14,3,2023-02-04,wk inc flu hosp,44
53,2023-01-21,0,2023-01-21,wk inc flu hosp,80
53,2023-01-21,1,2023-01-28,wk inc flu hosp,56
53,2023-01-21,2,2023-02-04,wk inc flu hosp,44
53,2023-01-21,3,2023-02-11,wk inc flu hosp,42
53,2023-01-28,0,2023-01-28,wk inc flu hosp,56
53,2023-01-28,1,2023-02-04,wk inc flu hosp,44
53,2023-01-28,2,2023-02-11,wk inc flu hosp,42
53,2023-01-28,3,2023-02-18,wk inc flu hosp,37
53,2023-02-04,0,2023-02-04,wk inc flu hosp,44
53,2023-02-04,1,2023-02-11,wk inc flu hosp,42
53,2023-02-04,2,2023-02-18,wk inc flu hosp,37
53,2023-02-04,3,2023-02-25,wk inc flu hosp,34
53,2023-02-11,0,2023-02-11,wk inc flu hosp,42
53,2023-02-11,1,2023-02-18,wk inc flu hosp,37
53,2023-02-11,2,2023-02-25,wk inc flu hosp,34
53,2023-02-11,3,2023-03-04,wk inc flu hosp,57
53,2023-02-18,0,2023-02-18,wk inc flu hosp,37
53,2023-02-18,1,2023-02-25,wk inc flu hosp,34
53,2023-02-18,2,2023-03-04,wk inc flu hosp,57
53,2023-02-18,3,2023-03-11,wk inc flu hosp,42
53,2023-02-25,0,2023-02-25,wk inc flu hosp,34
53,2023-02-25,1,2023-03-04,wk inc flu hosp,57
53,2023-02-25,2,2023-03-11,wk inc flu hosp,42
53,2023-02-25,3,2023-03-18,wk inc flu hosp,30
53,2023-03-04,0,2023-03-04,wk inc flu hosp,57
53,2023-03-04,1,2023-03-11,wk inc flu hosp,42
53,2023-03-04,2,2023-03-18,wk inc flu hosp,30
