date,location,value
2021-07-17,30,0
2021-07-17,37,8
2021-07-17,38,2
2021-07-17,31,0
2021-07-17,33,0
2021-07-17,34,2
2021-07-17,35,2
2021-07-17,32,4
2021-07-17,36,3
2021-07-17,39,0
2021-07-17,40,17
2021-07-17,41,0
2021-07-17,42,8
2021-07-17,72,16
2021-07-17,44,0
2021-07-17,45,0
2021-07-17,46,2
2021-07-17,47,7
2021-07-17,48,97
2021-07-17,US,348
2021-07-17,49,1
2021-07-17,51,20
2021-07-17,50,0
2021-07-17,53,0
2021-07-17,55,0
2021-07-17,54,6
2021-07-17,56,0
2021-07-24,02,8
2021-07-24,01,20
2021-07-24,05,4
2021-07-24,04,5
2021-07-24,06,8
2021-07-24,08,1
2021-07-24,09,0
2021-07-24,11,0
2021-07-24,10,0
2021-07-24,12,30
2021-07-24,13,12
2021-07-24,15,0
2021-07-24,19,0
2021-07-24,16,0
2021-07-24,17,6
2021-07-24,18,10
2021-07-24,20,1
2021-07-24,21,4
2021-07-24,22,1
2021-07-24,25,4
2021-07-24,24,1
2021-07-24,23,0
2021-07-24,26,0
2021-07-24,27,0
2021-07-24,29,3
2021-07-24,28,6
2021-07-24,30,0
2021-07-24,37,8
2021-07-24,38,1
2021-07-24,31,0
2021-07-24,33,0
2021-07-24,34,9
2021-07-24,35,2
2021-07-24,32,1
2021-07-24,36,1
2021-07-24,39,0
2021-07-24,40,7
2021-07-24,41,0
2021-07-24,42,15
2021-07-24,72,18
2021-07-24,44,0
2021-07-24,45,7
2021-07-24,46,1
2021-07-24,47,1
2021-07-24,48,96
2021-07-24,US,318
2021-07-24,49,1
2021-07-24,51,24
2021-07-24,50,0
2021-07-24,53,1
2021-07-24,55,0
2021-07-24,54,1
2021-07-24,56,0
2021-07-31,02,7
2021-07-31,01,31
2021-07-31,05,6
2021-07-31,04,4
2021-07-31,06,10
2021-07-31,08,2
2021-07-31,09,1
2021-07-31,11,0
2021-07-31,10,1
2021-07-31,12,41
2021-07-31,13,9
2021-07-31,15,1
2021-07-31,19,0
2021-07-31,16,0
2021-07-31,17,9
2021-07-31,18,29
2021-07-31,20,4
2021-07-31,21,5
2021-07-31,22,16
2021-07-31,25,5
2021-07-31,24,1
2021-07-31,23,0
2021-07-31,26,0
2021-07-31,27,0
2021-07-31,29,3
2021-07-31,28,3
2021-07-31,30,0
2021-07-31,37,10
2021-07-31,38,3
2021-07-31,31,0
2021-07-31,33,0
2021-07-31,34,5
2021-07-31,35,2
2021-07-31,32,0
2021-07-31,36,0
2021-07-31,39,10
2021-07-31,40,12
2021-07-31,41,0
2021-07-31,42,15
2021-07-31,72,18
2021-07-31,44,0
2021-07-31,45,8
2021-07-31,46,1
2021-07-31,47,5
2021-07-31,48,54
2021-07-31,US,356
2021-07-31,49,1
2021-07-31,51,22
2021-07-31,50,0
2021-07-31,53,0
2021-07-31,55,1
2021-07-31,54,1
2021-07-31,56,0
2021-08-07,02,7
2021-08-07,01,21
2021-08-07,05,5
2021-08-07,04,4
2021-08-07,06,16
2021-08-07,08,4
2021-08-07,09,0
2021-08-07,11,0
2021-08-07,10,0
2021-08-07,12,49
2021-08-07,13,13
2021-08-07,15,1
2021-08-07,19,2
2021-08-07,16,0
2021-08-07,17,5
2021-08-07,18,30
2021-08-07,20,4
2021-08-07,21,5
2021-08-07,22,17
2021-08-07,25,3
2021-08-07,24,1
2021-08-07,23,0
2021-08-07,26,3
2021-08-07,27,0
2021-08-07,29,3
2021-08-07,28,0
2021-08-07,30,0
2021-08-07,37,5
2021-08-07,38,3
2021-08-07,31,0
2021-08-07,33,1
2021-08-07,34,5
2021-08-07,35,5
2021-08-07,32,0
2021-08-07,36,8
2021-08-07,39,29
2021-08-07,40,22
2021-08-07,41,0
2021-08-07,42,17
2021-08-07,72,25
2021-08-07,44,0
2021-08-07,45,3
2021-08-07,46,0
2021-08-07,47,4
2021-08-07,48,41
2021-08-07,US,388
2021-08-07,49,2
2021-08-07,51,21
2021-08-07,50,0
2021-08-07,53,1
2021-08-07,55,1
2021-08-07,54,2
2021-08-07,56,0
2021-08-14,02,7
2021-08-14,01,18
2021-08-14,05,3
2021-08-14,04,18
2021-08-14,06,12
2021-08-14,08,2
2021-08-14,09,0
2021-08-14,11,0
2021-08-14,10,0
2021-08-14,12,43
2021-08-14,13,14
2021-08-14,15,2
2021-08-14,19,0
2021-08-14,16,1
2021-08-14,17,6
2021-08-14,18,26
2021-08-14,20,1
2021-08-14,21,3
2021-08-14,22,7
2021-08-14,25,7
2021-08-14,24,0
2021-08-14,23,0
2021-08-14,26,0
2021-08-14,27,0
2021-08-14,29,3
2021-08-14,28,4
2021-08-14,30,0
2021-08-14,37,15
2021-08-14,38,3
2021-08-14,31,0
2021-08-14,33,0
2021-08-14,34,5
2021-08-14,35,1
2021-08-14,32,4
2021-08-14,36,7
2021-08-14,39,1
2021-08-14,40,8
2021-08-14,41,0
2021-08-14,42,10
2021-08-14,72,27
2021-08-14,44,0
2021-08-14,45,7
2021-08-14,46,2
2021-08-14,47,9
2021-08-14,48,29
2021-08-14,US,337
2021-08-14,49,1
2021-08-14,51,27
2021-08-14,50,0
2021-08-14,53,0
2021-08-14,55,0
2021-08-14,54,4
2021-08-14,56,0
2021-08-21,02,7
2021-08-21,01,28
2021-08-21,05,8
2021-08-21,04,12
2021-08-21,06,6
2021-08-21,08,3
2021-08-21,09,0
2021-08-21,11,0
2021-08-21,10,1
2021-08-21,12,34
2021-08-21,13,17
2021-08-21,15,0
2021-08-21,19,3
2021-08-21,16,1
2021-08-21,17,5
2021-08-21,18,33
2021-08-21,20,1
2021-08-21,21,9
2021-08-21,22,0
2021-08-21,25,3
2021-08-21,24,1
2021-08-21,23,0
2021-08-21,26,2
2021-08-21,27,0
2021-08-21,29,5
2021-08-21,28,5
2021-08-21,30,0
2021-08-21,37,10
2021-08-21,38,1
2021-08-21,31,0
2021-08-21,33,0
2021-08-21,34,5
2021-08-21,35,0
2021-08-21,32,2
2021-08-21,36,7
2021-08-21,39,3
2021-08-21,40,4
2021-08-21,41,7
2021-08-21,42,12
2021-08-21,72,25
2021-08-21,44,0
2021-08-21,45,9
2021-08-21,46,5
2021-08-21,47,3
2021-08-21,48,34
2021-08-21,US,336
2021-08-21,49,0
2021-08-21,51,22
2021-08-21,50,0
2021-08-21,53,1
2021-08-21,55,0
2021-08-21,54,2
2021-08-21,56,0
2021-08-28,02,7
2021-08-28,01,22
2021-08-28,05,7
2021-08-28,04,7
2021-08-28,06,8
2021-08-28,08,3
2021-08-28,09,0
2021-08-28,11,0
2021-08-28,10,2
2021-08-28,12,26
2021-08-28,13,13
2021-08-28,15,0
2021-08-28,19,0
2021-08-28,16,0
2021-08-28,17,0
2021-08-28,18,21
2021-08-28,20,3
2021-08-28,21,2
2021-08-28,22,12
2021-08-28,25,2
2021-08-28,24,0
2021-08-28,23,0
2021-08-28,26,3
2021-08-28,27,2
2021-08-28,29,3
2021-08-28,28,19
2021-08-28,30,0
2021-08-28,37,4
2021-08-28,38,3
2021-08-28,31,1
2021-08-28,33,0
2021-08-28,34,5
2021-08-28,35,0
2021-08-28,32,5
2021-08-28,36,8
2021-08-28,39,3
2021-08-28,40,10
2021-08-28,41,0
2021-08-28,42,12
2021-08-28,72,35
2021-08-28,44,0
2021-08-28,45,5
2021-08-28,46,1
2021-08-28,47,6
2021-08-28,48,27
2021-08-28,US,302
2021-08-28,49,3
2021-08-28,51,8
2021-08-28,50,2
2021-08-28,53,0
2021-08-28,55,0
2021-08-28,54,2
2021-08-28,56,0
2021-09-04,02,7
2021-09-04,01,33
2021-09-04,05,5
2021-09-04,04,8
2021-09-04,06,7
2021-09-04,08,5
2021-09-04,09,0
2021-09-04,11,0
2021-09-04,10,0
2021-09-04,12,22
2021-09-04,13,27
2021-09-04,15,0
2021-09-04,19,0
2021-09-04,16,1
2021-09-04,17,2
2021-09-04,18,21
2021-09-04,20,6
2021-09-04,21,4
2021-09-04,22,4
2021-09-04,25,1
2021-09-04,24,1
2021-09-04,23,0
2021-09-04,26,2
2021-09-04,27,0
2021-09-04,29,2
2021-09-04,28,19
2021-09-04,30,0
2021-09-04,37,6
2021-09-04,38,2
2021-09-04,31,0
2021-09-04,33,0
2021-09-04,34,4
2021-09-04,35,3
2021-09-04,32,0
2021-09-04,36,8
2021-09-04,39,1
2021-09-04,40,10
2021-09-04,41,0
2021-09-04,42,23
2021-09-04,72,23
2021-09-04,44,0
2021-09-04,45,1
2021-09-04,46,1
2021-09-04,47,8
2021-09-04,48,35
2021-09-04,US,324
2021-09-04,49,2
2021-09-04,51,15
2021-09-04,50,0
2021-09-04,53,0
2021-09-04,55,1
2021-09-04,54,4
2021-09-04,56,0
2021-09-11,02,7
2021-09-11,01,27
2021-09-11,05,2
2021-09-11,04,3
2021-09-11,06,8
2021-09-11,08,1
2021-09-11,09,0
2021-09-11,11,0
2021-09-11,10,0
2021-09-11,12,30
2021-09-11,13,28
2021-09-11,15,0
2021-09-11,19,1
2021-09-11,16,0
2021-09-11,17,4
2021-09-11,18,12
2021-09-11,20,0
2021-09-11,21,3
2021-09-11,22,2
2021-09-11,25,1
2021-09-11,24,1
2021-09-11,23,0
2021-09-11,26,0
2021-09-11,27,0
2021-09-11,29,2
2021-09-11,28,5
2021-09-11,30,1
2021-09-11,37,15
2021-09-11,38,6
2021-09-11,31,2
2021-09-11,33,0
2021-09-11,34,6
2021-09-11,35,0
2021-09-11,32,1
2021-09-11,36,9
2021-09-11,39,4
2021-09-11,40,13
2021-09-11,41,2
2021-09-11,42,12
2021-09-11,72,24
2021-09-11,44,0
2021-09-11,45,4
2021-09-11,46,1
2021-09-11,47,2
2021-09-11,48,33
2021-09-11,US,293
2021-09-11,49,1
2021-09-11,51,17
2021-09-11,50,0
2021-09-11,53,0
2021-09-11,55,0
2021-09-11,54,3
2021-09-11,56,0
2021-09-18,02,7
2021-09-18,01,22
2021-09-18,05,5
2021-09-18,04,4
2021-09-18,06,6
2021-09-18,08,4
2021-09-18,09,0
2021-09-18,11,0
2021-09-18,10,1
2021-09-18,12,35
2021-09-18,13,17
2021-09-18,15,1
2021-09-18,19,0
2021-09-18,16,1
2021-09-18,17,1
2021-09-18,18,14
2021-09-18,20,0
2021-09-18,21,4
2021-09-18,22,4
2021-09-18,25,2
2021-09-18,24,2
2021-09-18,23,0
2021-09-18,26,0
2021-09-18,27,3
2021-09-18,29,1
2021-09-18,28,2
2021-09-18,30,7
2021-09-18,37,11
2021-09-18,38,3
2021-09-18,31,0
2021-09-18,33,0
2021-09-18,34,3
2021-09-18,35,0
2021-09-18,32,2
2021-09-18,36,7
2021-09-18,39,6
2021-09-18,40,8
2021-09-18,41,2
2021-09-18,42,20
2021-09-18,72,28
2021-09-18,44,0
2021-09-18,45,3
2021-09-18,46,0
2021-09-18,47,6
2021-09-18,48,33
2021-09-18,US,304
2021-09-18,49,1
2021-09-18,51,23
2021-09-18,50,0
2021-09-18,53,1
2021-09-18,55,2
2021-09-18,54,2
2021-09-18,56,0
2021-09-25,02,7
2021-09-25,01,19
2021-09-25,05,4
2021-09-25,04,2
2021-09-25,06,15
2021-09-25,08,3
2021-09-25,09,0
2021-09-25,11,0
2021-09-25,10,0
2021-09-25,12,29
2021-09-25,13,18
2021-09-25,15,0
2021-09-25,19,9
2021-09-25,16,0
2021-09-25,17,0
2021-09-25,18,25
2021-09-25,20,2
2021-09-25,21,5
2021-09-25,22,6
2021-09-25,25,2
2021-09-25,24,0
2021-09-25,23,0
2021-09-25,26,2
2021-09-25,27,0
2021-09-25,29,4
2021-09-25,28,3
2021-09-25,30,0
2021-09-25,37,8
2021-09-25,38,0
2021-09-25,31,1
2021-09-25,33,1
2021-09-25,34,7
2021-09-25,35,3
2021-09-25,32,1
2021-09-25,36,9
2021-09-25,39,4
2021-09-25,40,9
2021-09-25,41,0
2021-09-25,42,10
2021-09-25,72,20
2021-09-25,44,0
2021-09-25,45,2
2021-09-25,46,0
2021-09-25,47,3
2021-09-25,48,35
2021-09-25,US,300
2021-09-25,49,2
2021-09-25,51,14
2021-09-25,50,0
2021-09-25,53,0
2021-09-25,55,12
2021-09-25,54,4
2021-09-25,56,0
2021-10-02,02,4
2021-10-02,01,11
2021-10-02,05,3
2021-10-02,04,13
2021-10-02,06,12
2021-10-02,08,0
2021-10-02,09,0
2021-10-02,11,0
2021-10-02,10,1
2021-10-02,12,32
2021-10-02,13,22
2021-10-02,15,0
2021-10-02,19,0
2021-10-02,16,0
2021-10-02,17,2
2021-10-02,18,12
2021-10-02,20,5
2021-10-02,21,2
2021-10-02,22,8
2021-10-02,25,4
2021-10-02,24,2
2021-10-02,23,0
2021-10-02,26,7
2021-10-02,27,1
2021-10-02,29,5
2021-10-02,28,1
2021-10-02,30,0
2021-10-02,37,14
2021-10-02,38,1
2021-10-02,31,0
2021-10-02,33,1
2021-10-02,34,11
2021-10-02,35,4
2021-10-02,32,5
2021-10-02,36,9
2021-10-02,39,11
2021-10-02,40,4
2021-10-02,41,2
2021-10-02,42,24
2021-10-02,72,31
2021-10-02,44,0
2021-10-02,45,5
2021-10-02,46,2
2021-10-02,47,4
2021-10-02,48,42
2021-10-02,US,336
2021-10-02,49,2
2021-10-02,51,10
2021-10-02,50,0
2021-10-02,53,3
2021-10-02,55,1
2021-10-02,54,3
2021-10-02,56,0
2021-10-09,02,0
2021-10-09,01,18
2021-10-09,05,4
2021-10-09,04,27
2021-10-09,06,14
2021-10-09,08,6
2021-10-09,09,0
2021-10-09,11,0
2021-10-09,10,0
2021-10-09,12,38
2021-10-09,13,4
2021-10-09,15,0
2021-10-09,19,0
2021-10-09,16,0
2021-10-09,17,0
2021-10-09,18,12
2021-10-09,20,9
2021-10-09,21,8
2021-10-09,22,7
2021-10-09,25,7
2021-10-09,24,2
2021-10-09,23,0
2021-10-09,26,4
2021-10-09,27,1
2021-10-09,29,1
2021-10-09,28,3
2021-10-09,30,0
2021-10-09,37,14
2021-10-09,38,1
2021-10-09,31,1
2021-10-09,33,0
2021-10-09,34,6
2021-10-09,35,2
2021-10-09,32,5
2021-10-09,36,10
2021-10-09,39,8
2021-10-09,40,20
2021-10-09,41,4
2021-10-09,42,24
2021-10-09,72,27
2021-10-09,44,0
2021-10-09,45,6
2021-10-09,46,2
2021-10-09,47,11
2021-10-09,48,44
2021-10-09,US,379
2021-10-09,49,2
2021-10-09,51,12
2021-10-09,50,0
2021-10-09,53,0
2021-10-09,55,5
2021-10-09,54,10
2021-10-09,56,0
2021-10-16,02,0
2021-10-16,01,11
2021-10-16,05,8
2021-10-16,04,28
2021-10-16,06,10
2021-10-16,08,1
2021-10-16,09,0
2021-10-16,11,0
2021-10-16,10,3
2021-10-16,12,30
2021-10-16,13,9
2021-10-16,15,0
2021-10-16,19,0
2021-10-16,16,0
2021-10-16,17,6
2021-10-16,18,11
2021-10-16,20,11
2021-10-16,21,6
2021-10-16,22,13
2021-10-16,25,4
2021-10-16,24,5
2021-10-16,23,1
2021-10-16,26,3
2021-10-16,27,1
2021-10-16,29,6
2021-10-16,28,6
2021-10-16,30,0
2021-10-16,37,24
2021-10-16,38,2
2021-10-16,31,0
2021-10-16,33,2
2021-10-16,34,2
2021-10-16,35,2
2021-10-16,32,6
2021-10-16,36,8
2021-10-16,39,8
2021-10-16,40,16
2021-10-16,41,1
2021-10-16,42,29
2021-10-16,72,21
2021-10-16,44,1
2021-10-16,45,7
2021-10-16,46,0
2021-10-16,47,7
2021-10-16,48,38
2021-10-16,US,368
2021-10-16,49,2
2021-10-16,51,16
2021-10-16,50,0
2021-10-16,53,0
2021-10-16,55,2
2021-10-16,54,1
2021-10-16,56,0
2021-10-23,02,1
2021-10-23,01,11
2021-10-23,05,7
2021-10-23,04,4
2021-10-23,06,17
2021-10-23,08,4
2021-10-23,09,0
2021-10-23,11,0
2021-10-23,10,0
2021-10-23,12,48
2021-10-23,13,21
2021-10-23,15,0
2021-10-23,19,0
2021-10-23,16,0
2021-10-23,17,2
2021-10-23,18,7
2021-10-23,20,11
2021-10-23,21,2
2021-10-23,22,7
2021-10-23,25,8
2021-10-23,24,6
2021-10-23,23,0
2021-10-23,26,3
2021-10-23,27,1
2021-10-23,29,1
2021-10-23,28,14
2021-10-23,30,0
2021-10-23,37,36
2021-10-23,38,0
2021-10-23,31,0
2021-10-23,33,1
2021-10-23,34,12
2021-10-23,35,4
2021-10-23,32,4
2021-10-23,36,9
2021-10-23,39,12
2021-10-23,40,12
2021-10-23,41,1
2021-10-23,42,29
2021-10-23,72,22
2021-10-23,44,0
2021-10-23,45,6
2021-10-23,46,2
2021-10-23,47,11
2021-10-23,48,34
2021-10-23,US,410
2021-10-23,49,3
2021-10-23,51,23
2021-10-23,50,0
2021-10-23,53,0
2021-10-23,55,10
2021-10-23,54,4
2021-10-23,56,0
2021-10-30,02,0
2021-10-30,01,14
2021-10-30,05,3
2021-10-30,04,8
2021-10-30,06,8
2021-10-30,08,4
2021-10-30,09,0
2021-10-30,11,0
2021-10-30,10,3
2021-10-30,12,39
2021-10-30,13,22
2021-10-30,15,0
2021-10-30,19,0
2021-10-30,16,0
2021-10-30,17,2
2021-10-30,18,19
2021-10-30,20,2
2021-10-30,21,7
2021-10-30,22,1
2021-10-30,25,5
2021-10-30,24,7
2021-10-30,23,0
2021-10-30,26,0
2021-10-30,27,3
2021-10-30,29,13
2021-10-30,28,3
2021-10-30,30,0
2021-10-30,37,48
2021-10-30,38,3
2021-10-30,31,0
2021-10-30,33,3
2021-10-30,34,3
2021-10-30,35,3
2021-10-30,32,2
2021-10-30,36,14
2021-10-30,39,11
2021-10-30,40,6
2021-10-30,41,0
2021-10-30,42,26
2021-10-30,72,13
2021-10-30,44,1
2021-10-30,45,12
2021-10-30,46,0
2021-10-30,47,9
2021-10-30,48,28
2021-10-30,US,361
2021-10-30,49,0
2021-10-30,51,11
2021-10-30,50,0
2021-10-30,53,3
2021-10-30,55,2
2021-10-30,54,0
2021-10-30,56,0
2021-11-06,02,0
2021-11-06,01,8
2021-11-06,05,10
2021-11-06,04,10
2021-11-06,06,19
2021-11-06,08,6
2021-11-06,09,0
2021-11-06,11,0
2021-11-06,10,1
2021-11-06,12,45
2021-11-06,13,24
2021-11-06,15,0
2021-11-06,19,1
2021-11-06,16,0
2021-11-06,17,2
2021-11-06,18,15
2021-11-06,20,0
2021-11-06,21,6
2021-11-06,22,8
2021-11-06,25,5
2021-11-06,24,4
2021-11-06,23,0
2021-11-06,26,1
2021-11-06,27,1
2021-11-06,29,6
2021-11-06,28,6
2021-11-06,30,0
2021-11-06,37,38
2021-11-06,38,1
2021-11-06,31,0
2021-11-06,33,0
2021-11-06,34,5
2021-11-06,35,1
2021-11-06,32,5
2021-11-06,36,19
2021-11-06,39,15
2021-11-06,40,7
2021-11-06,41,0
2021-11-06,42,17
2021-11-06,72,31
2021-11-06,44,1
2021-11-06,45,11
2021-11-06,46,0
2021-11-06,47,14
2021-11-06,48,45
2021-11-06,US,410
2021-11-06,49,0
2021-11-06,51,17
2021-11-06,50,0
2021-11-06,53,0
2021-11-06,55,1
2021-11-06,54,4
2021-11-06,56,0
2021-11-13,02,0
2021-11-13,01,23
2021-11-13,05,11
2021-11-13,04,11
2021-11-13,06,19
2021-11-13,08,4
2021-11-13,09,0
2021-11-13,11,0
2021-11-13,10,2
2021-11-13,12,65
2021-11-13,13,32
2021-11-13,15,0
2021-11-13,19,1
2021-11-13,16,2
2021-11-13,17,5
2021-11-13,18,9
2021-11-13,20,8
2021-11-13,21,7
2021-11-13,22,6
2021-11-13,25,10
2021-11-13,24,8
2021-11-13,23,0
2021-11-13,26,6
2021-11-13,27,0
2021-11-13,29,11
2021-11-13,28,10
2021-11-13,30,0
2021-11-13,37,4
2021-11-13,38,3
2021-11-13,31,0
2021-11-13,33,2
2021-11-13,34,9
2021-11-13,35,6
2021-11-13,32,6
2021-11-13,36,14
2021-11-13,39,11
2021-11-13,40,15
2021-11-13,41,0
2021-11-13,42,22
2021-11-13,72,29
2021-11-13,44,0
2021-11-13,45,16
2021-11-13,46,0
2021-11-13,47,16
2021-11-13,48,64
2021-11-13,US,499
2021-11-13,49,2
2021-11-13,51,17
2021-11-13,50,0
2021-11-13,53,0
2021-11-13,55,4
2021-11-13,54,6
2021-11-13,56,3
2021-11-20,02,0
2021-11-20,01,29
2021-11-20,05,9
2021-11-20,04,11
2021-11-20,06,25
2021-11-20,08,4
2021-11-20,09,2
2021-11-20,11,0
2021-11-20,10,6
2021-11-20,12,76
2021-11-20,13,22
2021-11-20,15,0
2021-11-20,19,0
2021-11-20,16,3
2021-11-20,17,8
2021-11-20,18,18
2021-11-20,20,5
2021-11-20,21,11
2021-11-20,22,1
2021-11-20,25,10
2021-11-20,24,3
2021-11-20,23,2
2021-11-20,26,6
2021-11-20,27,2
2021-11-20,29,8
2021-11-20,28,10
2021-11-20,30,0
2021-11-20,37,3
2021-11-20,38,1
2021-11-20,31,0
2021-11-20,33,0
2021-11-20,34,18
2021-11-20,35,1
2021-11-20,32,9
2021-11-20,36,24
2021-11-20,39,9
2021-11-20,40,14
2021-11-20,41,1
2021-11-20,42,30
2021-11-20,72,22
2021-11-20,44,0
2021-11-20,45,14
2021-11-20,46,3
2021-11-20,47,13
2021-11-20,48,50
2021-11-20,US,521
2021-11-20,49,1
2021-11-20,51,23
2021-11-20,50,0
2021-11-20,53,1
2021-11-20,55,6
2021-11-20,54,5
2021-11-20,56,2
2021-11-27,02,0
2021-11-27,01,19
2021-11-27,05,10
2021-11-27,04,18
2021-11-27,06,28
2021-11-27,08,4
2021-11-27,09,3
2021-11-27,11,1
2021-11-27,10,5
2021-11-27,12,78
2021-11-27,13,21
2021-11-27,15,1
2021-11-27,19,3
2021-11-27,16,2
2021-11-27,17,6
2021-11-27,18,18
2021-11-27,20,5
2021-11-27,21,6
2021-11-27,22,7
2021-11-27,25,12
2021-11-27,24,5
2021-11-27,23,1
2021-11-27,26,28
2021-11-27,27,2
2021-11-27,29,15
2021-11-27,28,18
2021-11-27,30,0
2021-11-27,37,24
2021-11-27,38,5
2021-11-27,31,5
2021-11-27,33,3
2021-11-27,34,24
2021-11-27,35,3
2021-11-27,32,8
2021-11-27,36,24
2021-11-27,39,17
2021-11-27,40,14
2021-11-27,41,7
2021-11-27,42,31
2021-11-27,72,37
2021-11-27,44,0
2021-11-27,45,10
2021-11-27,46,2
2021-11-27,47,20
2021-11-27,48,45
2021-11-27,US,643
2021-11-27,49,0
2021-11-27,51,33
2021-11-27,50,0
2021-11-27,53,0
2021-11-27,55,7
2021-11-27,54,6
2021-11-27,56,2
2021-12-04,02,0
2021-12-04,01,32
2021-12-04,05,15
2021-12-04,04,33
2021-12-04,06,54
2021-12-04,08,18
2021-12-04,09,14
2021-12-04,11,1
2021-12-04,10,9
2021-12-04,12,90
2021-12-04,13,39
2021-12-04,15,0
2021-12-04,19,0
2021-12-04,16,0
2021-12-04,17,23
2021-12-04,18,33
2021-12-04,20,4
2021-12-04,21,5
2021-12-04,22,18
2021-12-04,25,21
2021-12-04,24,9
2021-12-04,23,5
2021-12-04,26,27
2021-12-04,27,15
2021-12-04,29,31
2021-12-04,28,22
2021-12-04,30,0
2021-12-04,37,22
2021-12-04,38,7
2021-12-04,31,19
2021-12-04,33,0
2021-12-04,34,41
2021-12-04,35,6
2021-12-04,32,7
2021-12-04,36,47
2021-12-04,39,44
2021-12-04,40,21
2021-12-04,41,3
2021-12-04,42,68
2021-12-04,72,27
2021-12-04,44,3
2021-12-04,45,16
2021-12-04,46,6
2021-12-04,47,25
2021-12-04,48,55
2021-12-04,US,1013
2021-12-04,49,5
2021-12-04,51,39
2021-12-04,50,1
2021-12-04,53,1
2021-12-04,55,17
2021-12-04,54,12
2021-12-04,56,3
2021-12-11,02,0
2021-12-11,01,23
2021-12-11,05,11
2021-12-11,04,30
2021-12-11,06,66
2021-12-11,08,30
2021-12-11,09,16
2021-12-11,11,3
2021-12-11,10,10
2021-12-11,12,92
2021-12-11,13,52
2021-12-11,15,0
2021-12-11,19,4
2021-12-11,16,1
2021-12-11,17,25
2021-12-11,18,37
2021-12-11,20,8
2021-12-11,21,7
2021-12-11,22,30
2021-12-11,25,25
2021-12-11,24,5
2021-12-11,23,2
2021-12-11,26,58
2021-12-11,27,28
2021-12-11,29,39
2021-12-11,28,8
2021-12-11,30,1
2021-12-11,37,42
2021-12-11,38,3
2021-12-11,31,18
2021-12-11,33,6
2021-12-11,34,48
2021-12-11,35,2
2021-12-11,32,6
2021-12-11,36,82
2021-12-11,39,43
2021-12-11,40,36
2021-12-11,41,6
2021-12-11,42,87
2021-12-11,72,22
2021-12-11,44,3
2021-12-11,45,21
2021-12-11,46,9
2021-12-11,47,38
2021-12-11,48,74
2021-12-11,US,1223
2021-12-11,49,2
2021-12-11,51,43
2021-12-11,50,0
2021-12-11,53,1
2021-12-11,55,6
2021-12-11,54,13
2021-12-11,56,1
2021-12-18,02,2
2021-12-18,01,34
2021-12-18,05,14
2021-12-18,04,44
2021-12-18,06,70
2021-12-18,08,41
2021-12-18,09,16
2021-12-18,11,0
2021-12-18,10,13
2021-12-18,12,107
2021-12-18,13,48
2021-12-18,15,0
2021-12-18,19,2
2021-12-18,16,2
2021-12-18,17,28
2021-12-18,18,49
2021-12-18,20,16
2021-12-18,21,9
2021-12-18,22,35
2021-12-18,25,26
2021-12-18,24,34
2021-12-18,23,1
2021-12-18,26,56
2021-12-18,27,42
2021-12-18,29,53
2021-12-18,28,19
2021-12-18,30,3
2021-12-18,37,45
2021-12-18,38,7
2021-12-18,31,13
2021-12-18,33,11
2021-12-18,34,72
2021-12-18,35,4
2021-12-18,32,3
2021-12-18,36,83
2021-12-18,39,77
2021-12-18,40,38
2021-12-18,41,7
2021-12-18,42,80
2021-12-18,72,23
2021-12-18,44,1
2021-12-18,45,21
2021-12-18,46,2
2021-12-18,47,49
2021-12-18,48,90
2021-12-18,US,1475
2021-12-18,49,4
2021-12-18,51,49
2021-12-18,50,0
2021-12-18,53,0
2021-12-18,55,24
2021-12-18,54,7
2021-12-18,56,1
2021-12-25,02,7
2021-12-25,01,20
2021-12-25,05,15
2021-12-25,04,68
2021-12-25,06,118
2021-12-25,08,53
2021-12-25,09,25
2021-12-25,11,0
2021-12-25,10,10
2021-12-25,12,116
2021-12-25,13,48
2021-12-25,15,1
2021-12-25,19,5
2021-12-25,16,3
2021-12-25,17,27
2021-12-25,18,121
2021-12-25,20,22
2021-12-25,21,11
2021-12-25,22,44
2021-12-25,25,38
2021-12-25,24,31
2021-12-25,23,1
2021-12-25,26,68
2021-12-25,27,75
2021-12-25,29,85
2021-12-25,28,32
2021-12-25,30,3
2021-12-25,37,98
2021-12-25,38,14
2021-12-25,31,30
2021-12-25,33,5
2021-12-25,34,56
2021-12-25,35,5
2021-12-25,32,9
2021-12-25,36,66
2021-12-25,39,91
2021-12-25,40,85
2021-12-25,41,3
2021-12-25,42,97
2021-12-25,72,23
2021-12-25,44,4
2021-12-25,45,36
2021-12-25,46,27
2021-12-25,47,58
2021-12-25,48,93
2021-12-25,US,1981
2021-12-25,49,7
2021-12-25,51,44
2021-12-25,50,1
2021-12-25,53,5
2021-12-25,55,48
2021-12-25,54,25
2021-12-25,56,4
2022-01-01,02,8
2022-01-01,01,60
2022-01-01,05,33
2022-01-01,04,149
2022-01-01,06,97
2022-01-01,08,63
2022-01-01,09,21
2022-01-01,11,0
2022-01-01,10,17
2022-01-01,12,126
2022-01-01,13,69
2022-01-01,15,0
2022-01-01,19,13
2022-01-01,16,6
2022-01-01,17,49
2022-01-01,18,96
2022-01-01,20,33
2022-01-01,21,10
2022-01-01,22,59
2022-01-01,25,63
2022-01-01,24,10
2022-01-01,23,2
2022-01-01,26,102
2022-01-01,27,112
2022-01-01,29,126
